Jose Nildo,Polo,35000548,05/07/1999
Camilo Pancracio,Botero,35000549,05/06/2000
Domingo Vrigido,Dussán,35000550,03/05/1998
Leonilda Isolina,Sánchez,35000551,07/06/2002
Manuel Isas,Fino,35000552,01/08/1999
Pedro Baltazar,Aristizabal,35000553,24/12/1999
Irma Mabel,Alfonso,35000554,19/07/2003
Isidro Guillermo,Moncaleano,35000555,06/04/2003
Noelia Filomena,Coral,35000556,06/02/1998
Nilda Decideria,Mogollón,35000557,06/01/2000
Elba Lucila,Montoya,35000558,03/12/2001
Lelia Gloria,Muñoz,35000559,13/11/1998
Hermelinda Magdalena,Dussán,35000560,01/05/1998
Nestor Edmundo,Guerrero,35000561,06/08/2002
Cira Alida,Fernández,35000562,16/05/2003
Selva del Rosario,Blanco,35000563,03/08/2000
Arnoldo Roque De Jesus,Blanco,35000564,21/01/2000
Eliano,Muñoz,35000565,23/01/1998
Juan Jose Roberto,Dueñas,35000566,07/02/2000
Evaristo Ramon,García,35000567,23/05/2002
Judit del Valle,Vargas,35000568,28/08/2000
Salustiana Isabel,Camargo,35000569,10/12/2001
Felipe Eladio,Bravo,35000570,27/10/2001
Argentina Alicia,Camargo,35000571,15/05/1999
Irma Edita,Diaz,35000572,13/05/2001
Maximo Delfor,Lanao,35000573,14/11/1999
Maria Dolores Juana,Castiblanco,35000574,02/03/1998
Feliz Angel,Marin,35000575,15/08/1998
Reyes Maria,Castaño,35000576,10/05/2003
Dorila Marcelina,Cervantes,35000577,01/10/1998
Dina Lelia,Orozco,35000578,03/05/1998
Durval Anselmo,Delgado,35000579,25/11/2003
Virginia Marta,Rodríguez,35000580,24/10/2001
Alvaro Del Valle,Botero,35000581,20/01/2001
Delmis Libertad,Barthel,35000582,12/07/2002
Humberto Jorge,Rocha,35000583,13/11/2003
Prudencia Hortencia,Castaño,35000584,10/10/1998
Atilio Jesus,Ruiz,35000585,14/10/2001
Ovidio Raimundo,Beltrán,35000586,03/04/2003
Dismas,Rueda,35000587,20/11/2000
Felipa Josefa,Mogollón,35000588,15/08/2001
Karl Thomas,Jimenez,35000589,26/08/2000
Diego Dionicio,Guacas,35000590,07/09/2002
Maria Dalia,Orozco,35000591,11/09/2000
Judith,Pinzon,35000592,21/09/2002
Luisa Pompea,Lanao,35000593,10/05/1998
Marta Aquilina,Rocha,35000594,20/03/2002
Ana Anselma,Varon,35000595,04/04/1998
Emerita Maria Matilde,Montoya,35000596,26/04/2003
Alberto Melchor,Vargas,35000597,26/04/1998
Maria Indolfia,Mendoza,35000598,21/04/2003
Osbel Jaime,Torres,35000599,09/05/2001
Felicidad Elena,Beltrán,35000600,04/03/2003
Alberto Ignacio Juan,Forero,35000601,05/04/1999
Dardo Heberto,García,35000602,13/08/2001
Bautista Bartolo,Aristizabal,35000603,02/07/2003
Hercules Antonio,Zúñiga,35000604,07/08/2003
Amelia Hortencia Ines,Villa,35000605,11/01/2003
Ana Maria De Las Mercedes,Cervantes,35000606,16/03/1999
Floridor Ladomer,Jimenez,35000607,01/05/1998
Nestor Nicanor,Dueñas,35000608,09/09/2000
Transfiguración Hugo,Marin,35000609,07/10/2001
Mario Segundo,Novoa,35000610,15/02/1999
Salome De Jesus,Ortega,35000611,26/05/2003
Ernest,Novoa,35000612,18/12/2000
Matilde del Pilar,Jimenez,35000613,03/04/1998
José Erineo,Herrera,35000614,09/05/2002
Aidee,Villa,35000615,12/07/2003
Walter Elio,Orozco,35000616,23/12/1999
Esther Fidelina,Herrera,35000617,12/07/2000
Hortensia Josefina,Sanchez,35000618,08/04/1998
Mirtha Araceli,Acero,35000619,27/02/1999
Pio Manuel,Coral,35000620,01/04/2003
Adolfo Edelmiro,Acevedo,35000621,25/11/1998
Man Ho,Bravo,35000622,03/04/2001
Alberto Benjami,Novoa,35000623,01/05/2003
Dirna,Novoa,35000624,21/07/1998
Tito Reyes,Marin,35000625,14/05/2003
Elia Estelio,Puerto,35000626,17/09/1998
Anibal Jesús,Coral,35000627,04/09/1998
Edita Carmen,Puerto,35000628,17/07/1998
Bernardo Walter,Marin,35000629,18/10/2002
Ramon Justiniano,Delgado,35000630,07/12/2001
Janusz Antonio,Villa,35000631,22/06/2001
Lucia Raquel Mafalda,Moncaleano,35000632,13/12/2000
Fidel Eraclio,Coral,35000633,21/02/1999
Vicente Mauricio,Gonzalez,35000634,27/06/2000
Arcenia Leonor,Nieto,35000635,17/04/1998
Ofride Carmen,Marin,35000636,17/12/2003
Irene Rosa,Barjuch,35000637,20/04/1999
Adelaida Angelica,Fino,35000638,07/11/2000
Cirilo Herminio,Dueñas,35000639,17/04/2003
Rafaela Argentina,Rocha,35000640,16/11/2001
Adalberto Jesús,Beltrán,35000641,18/03/2002
Francisco Crisostomo,Mejia,35000642,10/01/2000
Milda Gabina,Rocha,35000643,19/06/2002
Amada Nancy,Varon,35000644,23/06/2002
Maxima Hilda,Gomez,35000645,14/03/2003
Ernesto Sucre,Barrera,35000646,08/10/2003
Julio Fernando,Hernandez,35000647,28/06/2002
Fatima Haidee,Torres,35000648,01/11/2003
Rito Julio,Garcia,35000649,23/03/2003
Jacinto Juan,Blanco,35000650,23/08/2003
Justina Dina,Mahecha,35000651,09/09/2000
Arsenio Horacio,Rey,35000652,08/03/2000
Adelchi,Cervantes,35000653,21/02/2000
Silbestre Adoni,Moncaleano,35000654,10/01/2003
Carolina Ofelia,Dueñas,35000655,19/10/2000
Jorge Marcial,Gonzalez,35000656,19/06/2000
Tomas Angel,Gomez,35000657,03/12/2002
Norberto Isidro,Castaño,35000658,04/06/2003
Claudia Flavia,Puerto,35000659,03/08/2003
Roswitha,Hernandez,35000660,04/09/2001
Alberto Nolasco,Torres,35000661,27/07/2002
Yuriy,Nieto,35000662,12/08/2001
Angel Virgilio,Garcia,35000663,06/11/2002
Ramon Abelino,Pinzon,35000664,14/09/2000
Ruber Roque,Beltrán,35000665,04/08/2000
Rogaciano Mariano,Cortés,35000666,25/02/1998
Ricardo Wilfredo,Aristizabal,35000667,06/09/2002
Ester Licinia,Barthel,35000668,25/07/1999
Hugo Marino,Quesada,35000669,24/06/1999
Helmuth Waldemar,Coral,35000670,08/11/2003
Rene Nelida,Jimenez,35000671,01/09/2002
Jose Reimundo,Castiblanco,35000672,10/02/1999
Rodolfo Honorio,Sanchez,35000673,25/12/1999
Aldo Benjamin,Sanchez,35000674,23/06/2002
Olga Elvesia,Villa,35000675,24/02/2000
Luis Jose Roberto,Marin,35000676,18/10/2000
Nilda Gasparina,Lopez,35000677,16/12/2001
Maria Consuelo,Ruiz,35000678,11/01/1999
Carmen Florinda de Jesus,Hernández,35000679,10/01/2003
Hernan Domingo,Alfonso,35000680,01/07/2002
Paulina Laura,Rey,35000681,19/07/2001
Zulma Rina,Sánchez,35000682,06/10/2003
Mary Eva,Guerrero,35000683,10/03/2002
Olga Venera,Rocha,35000684,23/04/1998
Ramon De Los Santos,Perez,35000685,07/11/1999
Elsa Arabella,Aristizabal,35000686,08/07/2001
Alvino Anibal,Quesada,35000687,19/02/1998
Ramon Humberto del Valle,Alfonso,35000688,24/10/2003
Constantino Celestino,Cortés,35000689,09/06/1999
Nelly Arminda,Mendoza,35000690,16/02/2003
Elianne Ursula Maria,Bolívar,35000691,11/03/1999
Hilda Natividad,Vargas,35000692,10/05/1998
Juan Alfredo Hipolito,Lopez,35000693,06/06/1999
Olinda Juliana,Bravo,35000694,19/10/2001
Victorino Eugenio,Forero,35000695,26/07/2002
Dardo Hipolito,Barthel,35000696,23/03/1999
Hugo Ambrocio,Quesada,35000697,11/12/1998
Juan Carlos de Dios,Puerto,35000698,13/09/2003
Carmen Modesta,Hernandez,35000699,13/07/1998
Victoria Rene,Nieto,35000700,28/06/2000
Neldo Abel,Beltrán,35000701,09/02/1999
Fresia Margarita,García,35000702,24/03/2000
Dionisia Victoria,Rueda,35000703,03/12/2002
Carmelo Domingo,Jimenez,35000704,04/02/1998
Rina Leonor,Cortés,35000705,03/07/1999
Roberto Dermidio,Barrera,35000706,15/06/2003
Valle Antonia,Acevedo,35000707,01/07/2003
Nelsa Lita,Rodríguez,35000708,27/01/2001
Pedro Sabas,Varon,35000709,12/01/1999
Guillermo Prospero,García,35000710,19/02/2000
Luis Enrrique,Bravo,35000711,03/10/2002
Severino Luis,Camargo,35000712,27/05/1998
America Celestina,Coral,35000713,13/03/1998
Cristobal Manuel,Rueda,35000714,06/08/2000
José  Luis,Guerrero,35000715,26/05/2001
Leopoldo del Valle,Acevedo,35000716,09/06/1999
Aurelio Cesilio,Puerto,35000717,04/10/1998
Manuel Delfin,Horta,35000718,22/08/2001
Norberto Benicio,Suarique,35000719,21/03/1999
Susana Hevelia,Ruiz,35000720,13/06/2001
Amable Segundo,Mogollón,35000721,02/10/2003
Facunda Adelina,Rodríguez,35000722,24/08/2000
Jorge Primitivo,Barthel,35000723,03/01/2001
Cerbiron,Aristizabal,35000724,16/08/2002
Wasil,Bolívar,35000725,27/10/1998
Francisco Claro,Ortega,35000726,15/01/2003
Luis Eduardo Saturnino,Fino,35000727,02/06/2001
Teresa Jorgelina,Bolívar,35000728,23/09/1999
Maria Begoña,Zúñiga,35000729,05/11/2000
Jorge Mateo,Varon,35000730,09/10/2002
Cirilo Eugenio,Pinzon,35000731,14/01/2000
Jorge Alberto Pascual,Zúñiga,35000732,15/07/1999
Venancio Celestino,Beltrán,35000733,09/04/2002
Hortensia Apolonia,Nieto,35000734,20/06/1999
Blanca Assención,Perez,35000735,28/03/2000
Aisha,Mahecha,35000736,21/02/2003
MARIA NINFA DEJESUS,Guerrero,35000737,23/08/2000
Carolina Raquel,Lopez,35000738,14/04/1998
Aldo Sidney,Castiblanco,35000739,08/06/1999
Josefa Mariana,Mendoza,35000740,09/05/2001
Claudio Francisco Aldo,Castaño,35000741,08/06/2000
Juana Maria Graciela,Coral,35000742,08/12/2002
Eugenio Felipe,Barrera,35000743,20/09/1998
Alberto Enrique,Forero,35000744,03/07/2002
Mercedes Nicolas,Castiblanco,35000745,11/02/2000
Ana Blandina,Jimenez,35000746,21/02/1998
Marcelino Horacio,Rey,35000747,12/01/2002
Demetrio Carmen,Orozco,35000748,23/10/2003
Nelly Iris,Estudiantes,35000749,18/01/2003
Maria Amalia del Valle,Ruiz,35000750,28/07/2003
Adelqui Roberto,Lanao,35000751,16/04/2002
GILBERTO ADOLFO,Camargo,35000752,08/08/2003
Simi Ester Reina,Diaz,35000753,10/11/2002
Arturo Matias,Dussán,35000754,09/10/2001
Policarpo Jorge,Moncaleano,35000755,03/09/2003
Olga Ines Juana,Rueda,35000756,17/11/2000
Justina Epifania,Sanchez,35000757,11/11/2000
Walter Emiliano,Dueñas,35000758,12/07/2003
Sabina Concepcion,Jimenez,35000759,19/01/1998
Adriana Josefina Aurora,Acevedo,35000760,26/02/2000
Felicia Celia,Rocha,35000761,18/01/2003
Elisa Maria Juana,Acero,35000762,27/07/2001
Alberto Maria,Diaz,35000763,04/06/1999
Etelvina Elba,Ruiz,35000764,01/03/2001
Leandro Eloy,Vargas,35000765,24/07/2003
Eva Reineria,Horta,35000766,21/07/2001
Esther Agueda,Barjuch,35000767,19/07/1999
Ester Eloisa,Ortega,35000768,07/08/2003
Reyna Divina,Montoya,35000769,25/11/2000
Peregrino Antonio,Blanco,35000770,11/08/2000
Urbano Doroteo,Castaño,35000771,28/12/1999
Faustino Luis,Beltrán,35000772,07/02/2003
Arnaldo Antonio,García,35000773,18/06/2001
Hector Marco,Quesada,35000774,21/03/2003
Andres Bautista,Ruiz,35000775,09/02/2002
Octavio Simon,Lopez,35000776,27/09/1998
Yvonne Elda,Perez,35000777,08/11/2003
Jesus Feliciana,Barrera,35000778,24/03/1998
Antonio Otilio Dionisio,Coral,35000779,11/08/2003
Adelaida,Muñoz,35000780,14/06/1999
Segunda Rudecinda,Bolívar,35000781,09/03/2002
Pilar Amalia,Gonzalez,35000782,12/08/2002
Atilio Ignacio,Orozco,35000783,28/04/2000
Benito Tomas,Barrera,35000784,19/02/2003
Rosendo Norberto,Acevedo,35000785,19/09/1998
Sabina Eduvigis,Dussán,35000786,18/12/1999
Celestino Rene,Hernandez,35000787,05/07/2001
Juan Alejo Compcesion,Rocha,35000788,24/12/1999
Hector Augusto Roque,Mejia,35000789,07/02/2000
Regina Luisa Guadalupe,Muñoz,35000790,17/10/2001
Sara Dionisia,Fino,35000791,23/05/2001
Nelli Maria,Rey,35000792,26/11/2001
Bienvenido Abel,Lopez,35000793,06/09/2002
Felisa Hortensia,Coral,35000794,20/06/1998
Lidio Avelino,Varon,35000795,07/02/1998
Bo Chu,Quesada,35000796,13/04/1999
Artemio Cirilo,Hernandez,35000797,04/01/2002
Julia Veronica,Estudiantes,35000798,28/07/2000
Ignacio Silvio,Muñoz,35000799,10/05/2003
Victoriano Fidel,Mendoza,35000800,24/05/2003
Juana Horacia,Hernandez,35000801,11/08/2003
Florentino Amadeo,Moncaleano,35000802,26/09/1999
Magdalena Malvina,Rey,35000803,22/07/2003
José Belzor,Villa,35000804,24/05/2001
Celia Liliam Leonor,Moncaleano,35000805,23/04/1998
Nora Asuncion,Lanao,35000806,04/05/2000
Graciela Rut,Mejia,35000807,13/11/2000
Vitalia,Varon,35000808,19/12/2000
Rosaria Aydee,Castaño,35000809,04/06/2000
Anselmo Laurentino,Bravo,35000810,27/03/2001
Serse Julio Mario,Vargas,35000811,08/11/2002
Americo Milagro,Horta,35000812,12/10/1999
Marqueza Del Valle,Moncaleano,35000813,25/11/2002
Mario Román,Ruiz,35000814,28/07/2001
Cristina Aurora,Varon,35000815,08/08/2002
Naldo Bernardino,Cruz,35000816,05/01/2001
Palmiro Reinaldo,Garcia,35000817,05/12/2000
Carmela Alicia,Rodríguez,35000818,08/10/2001
Dominga Guadalupe,Navia,35000819,26/08/2001
Mabel Olimpia,Acevedo,35000820,24/04/2001
Filomena Josefina,Mejia,35000821,04/10/2002
Hugo Demetrio,Cruz,35000822,28/12/2001
Modesto Martirez,Delgado,35000823,15/08/1999
Hugo Crisanto,Moncaleano,35000824,28/07/1999
Omilda Maria Oneis,Herrera,35000825,19/04/2001
Fernando Noé,Rueda,35000826,04/08/1999
Virginia Epifania,Orozco,35000827,15/04/2000
Epifanio Reyes,Cervantes,35000828,12/09/2001
Ysidro Martin,Castaño,35000829,11/12/1999
Alfonsa Juana,Rey,35000830,21/07/2001
Ilda Elma,Fino,35000831,19/04/1998
Enrique Albino,Polo,35000832,27/06/1998
Jose de los Santos,Horta,35000833,18/05/2002
Faustino Arceliano,Coral,35000834,26/11/1999
Paul Vicente,Bolívar,35000835,13/07/2001
Jorge Waldino,Guacas,35000836,28/11/2000
Isabel Socorra,Suarique,35000837,09/06/1998
Nelida Elcira,Marin,35000838,03/01/2000
Selva Lucrecia,Cortés,35000839,20/04/1999
Serafin Clamades,Hernandez,35000840,12/08/1999
Claudia Mabel,Coral,35000841,18/07/2001
Isabel Elsa,Blanco,35000842,08/04/2000
Washington Juvencio,García,35000843,02/10/2001
Carlos Eoscario,Zúñiga,35000844,10/04/1999
Hilda Francisca Mercedes,Montoya,35000845,11/11/2002
Maria Dina Nirvad,Varon,35000846,11/02/1998
Juzman,Estudiantes,35000847,07/07/2001
Monica Rosa,Camargo,35000848,13/02/2002
Clemente Hugo,Zúñiga,35000849,22/04/2001
Avelina Teresa,Mahecha,35000850,05/07/2000
Bruno Jose,Sierra,35000851,03/02/2001
Telmo Horacio,Guacas,35000852,26/12/1999
Armando Adalberto,Alfonso,35000853,09/01/2002
José Del Señor,Guerrero,35000854,11/12/2001
Buenaventura Elba,Tarquino,35000855,15/08/2003
Clementino Julian,Bolívar,35000856,02/09/2001
Maria Mercedes Celestina,Castaño,35000857,21/07/2003
Maria Amable,Mejia,35000858,26/08/1999
Alejo Fren,Coral,35000859,12/03/1998
Mario Ignacio,Mendoza,35000860,25/10/2002
Mercedes Miguel,Perez,35000861,12/10/2000
Maria Bety,Moncaleano,35000862,24/06/2002
Margarita  Martha,Montoya,35000863,01/11/1998
Gerinaldo Faustino,Rocha,35000864,01/08/2003
Armanda Ida,Coral,35000865,08/08/1999
Angel Ramon,Forero,35000866,13/01/1999
Ignacio Albino,Polo,35000867,17/10/2001
Lauriana Eladia,Gonzalez,35000868,22/02/2001
Hector Baldino,Sanchez,35000869,06/07/1998
Eulalia Catalina,Guerrero,35000870,14/12/2003
Segundina Nora,Puerto,35000871,10/12/1998
Adelma,Pinzon,35000872,13/09/2002
Marcelo Ricardo,Romero,35000873,25/10/1999
Sergio Ivan,Castaño,35000874,22/01/2002
Felipe Isauro,Varon,35000875,16/10/1998
Edelio Luis,Rodríguez,35000876,03/07/2002
Policema,Ruiz,35000877,06/03/2000
Maria Etelvina Del Valle,Jimenez,35000878,12/02/1999
Hermelinda Eva,Guerrero,35000879,05/01/2000
Hermes Oscar,Mahecha,35000880,08/02/1999
Conrado Luis Justo,Zúñiga,35000881,01/08/1998
Jesus Jose Humberto,Gomez,35000882,24/03/1998
Mario Jose Dante,Aristizabal,35000883,27/10/2001
Amada Raimunda,Romero,35000884,11/07/1999
Raul Serafin,Acero,35000885,02/09/2001
Teresa Asunción de María,Castaño,35000886,02/02/1999
Yolanda Pascua,Sanchez,35000887,23/08/2000
Ernesto Alejo,Mahecha,35000888,13/12/2003
Mirta Rafaela,Guerrero,35000889,11/01/1999
Olirio,Camargo,35000890,16/10/2003
Solano Aparicio,Diaz,35000891,10/08/2002
Mariana Ariela,Coral,35000892,07/12/1999
Cesar Humberto,Nieto,35000893,21/05/2001
Ruben Robustiano,Quesada,35000894,13/10/2000
Eufemia Petrona,Perez,35000895,24/07/1999
Florencio Omar,Montoya,35000896,08/04/2002
Bernardo Guillermo,Lanao,35000897,16/06/2000
Gustavo Josafoit,Perez,35000898,28/04/2002
Elisa Zenona,Ortega,35000899,21/02/2000
Eladio Agenor,Mogollón,35000900,05/10/2002
Ariel Desiderio,Botero,35000901,21/01/2003
Elda Ada,Marin,35000902,28/09/1999
Ruth Ester,Acevedo,35000903,02/03/1998
Emma Carolina,Sierra,35000904,02/12/1999
Berta Alicia,Puerto,35000905,25/03/2000
Lidia Carolina,Beltrán,35000906,20/09/2003
Ana Susana Josefina,Cortés,35000907,15/09/1999
Eucevio Trancito,Villa,35000908,13/03/2001
Omar Ramiro,Acero,35000909,13/10/2002
Isidora Indalecia,Perez,35000910,10/08/2002
Santos Senon,Acevedo,35000911,01/01/2001
Elsa Arsenia,Puerto,35000912,26/07/1998
Imelda Tomasa,Mejia,35000913,23/04/1999
Lucia Evelia,Acevedo,35000914,16/11/1999
Eugenio Ramón,Lanao,35000915,22/04/2000
Aurelio Carlos,Delgado,35000916,04/12/1999
Heriberdo Jose,Novoa,35000917,18/07/2001
Irma Ismael,Garcia,35000918,18/07/2000
Elvira Zunilda,Hernández,35000919,12/04/2000
Enrique Gabino,Aristizabal,35000920,22/10/1998
Hugo Indalecio,Hernandez,35000921,13/03/2003
Juan Carlos Rafael,Moncaleano,35000922,13/07/2001
Elmer Alejo Juan,Diaz,35000923,20/04/2001
Marta Maria Evangelina Susana,Varon,35000924,01/03/2000
Jorge Fidel,Horta,35000925,13/06/2003
Carmen Eva,Varon,35000926,18/02/1999
Victoria Cipriana,Guacas,35000927,23/12/2000
Catalino Atalivar,Beltrán,35000928,22/07/1999
Florentino Nazareno,Hernandez,35000929,27/02/2001
Raja,Horta,35000930,16/02/2001
Jesusa Confesora,Novoa,35000931,28/04/2003
Elsa Romelia,Ortega,35000932,24/10/2003
Nidia Lastenia,Suarique,35000933,08/02/2003
Bilma Eva,Estudiantes,35000934,23/02/2002
Paula Maria Luisa,Ortega,35000935,07/07/1998
Luz Ines Del Carmen,Jimenez,35000936,27/02/1998
Jose Ildefonso,Camargo,35000937,22/06/2000
Ramon Marino,Romero,35000938,13/10/2003
Froilana Ernestina,Forero,35000939,03/03/1999
Marlis Alicia,Novoa,35000940,11/08/2000
Oscar Benito Ramon,Herrera,35000941,22/11/2003
Raul Neri,Muñoz,35000942,20/07/2000
Olga Olivia,Bolívar,35000943,03/05/1998
Asusena Elisa,Bolívar,35000944,19/03/1999
Marta Eulojia,Quesada,35000945,12/03/1998
Yrma Magdalena,Barjuch,35000946,20/09/2001
Nydia Matilde,Hernández,35000947,23/05/2003
Osmar Elvio,Barthel,35000948,27/12/2000
Eduardo Albano,Zúñiga,35000949,26/01/2003
Héctor Marcos,Camargo,35000950,17/04/2001
Hector Juan Bernardino,Camargo,35000951,06/01/1999
Florencio Abel,Navia,35000952,27/11/2002
Lidio Argentino,Delgado,35000953,10/04/1999
Maria Rita Leonides,Castaño,35000954,03/05/2001
STELA,Dueñas,35000955,01/03/1998
Genciano,Moncaleano,35000956,17/02/2001
José Del Valle,Botero,35000957,19/06/2003
Julia Beatriz,Polo,35000958,22/04/1999
David Samuel Roberto,Blanco,35000959,28/04/2001
Maria Visitación,Moncaleano,35000960,26/05/2002
Rita Amelia,Horta,35000961,15/02/2001
Rhina,Torres,35000962,05/10/1999
Carlos Arturo Ramon,Guerrero,35000963,19/12/2002
Irma Macedonia,Coral,35000964,25/01/1998
Gabriela Cristina Angelica,Zúñiga,35000965,06/07/2000
Mercedes Abdona,Muñoz,35000966,11/07/2000
Girolama,Horta,35000967,16/10/1998
Alberto Albano,Fernández,35000968,16/12/2002
Irene De Los Angeles,Acero,35000969,09/11/1998
Abraham Angel Mario,García,35000970,16/09/1999
Silvia Eulalia,Cruz,35000971,08/10/2000
Georgina Ana,García,35000972,18/12/2003
Americo Felipe,Barrera,35000973,11/04/2002
Maria Tercera,Rocha,35000974,28/09/2002
Edevino,Dussán,35000975,08/12/2003
Aura Liria,Sánchez,35000976,07/03/2001
Anibal Nicasio,Moncaleano,35000977,01/09/1998
Beatriz Sabina,Dueñas,35000978,06/06/1998
Jose Ramon Francisco,Pinzon,35000979,17/02/2002
Glady Dalma,Moncaleano,35000980,02/05/2000
Antonia Dominga,Acevedo,35000981,05/10/1998
Flora Sonia,Aristizabal,35000982,14/10/2001
Lusinda Del Valle,Moncaleano,35000983,10/01/1999
Carina Irides,Acero,35000984,15/08/2003
Alfonso Pedro,Polo,35000985,22/06/2000
Nelly Argentina,Perez,35000986,27/01/2003
Aroldo Luis,Cervantes,35000987,05/09/2002
Ocilda,Zúñiga,35000988,16/09/2001
Glady Viviana,Barrera,35000989,19/09/2000
Gladis Alicia Beatriz,Mahecha,35000990,05/01/1999
Alicia Laureana,Castaño,35000991,06/07/2001
Carlos Dino,Mogollón,35000992,25/02/2000
Tomaza Guillerma,Fino,35000993,23/12/2003
Carmen Bernadita,Gomez,35000994,17/02/2002
Eustaquia Beatriz,García,35000995,01/04/2000
Ataulfo Eduardo,Orozco,35000996,05/11/2000
Ana Ines Teresa,Sánchez,35000997,26/07/1999
Juana Clelia,Barjuch,35000998,11/05/1998
Azucena Ana,Lopez,35000999,01/11/2002
Héctor Ivan,Guacas,35001000,02/11/2001
Arnobio Jacinto,Herrera,35001001,26/09/2000
Graciela Isidora,Horta,35001002,18/11/2000
Segundo Celso,Dussán,35001003,01/01/1998
Guillermo Omar,Bravo,35001004,22/03/2003
Elisabet Agustina,Botero,35001005,06/03/2003
Vilma Celestina,Beltrán,35001006,19/11/2000
Haydee Elida,Acevedo,35001007,05/10/2003
Margarita Ursula,Polo,35001008,11/07/1999
Filomena Roquelina,Barrera,35001009,09/03/2002
Elio Anibal,Ruiz,35001010,24/09/2001
Eugenia Sofia,Guacas,35001011,11/04/1998
Enrica Dolores,Coral,35001012,08/06/2002
Ademaro Horacio,Muñoz,35001013,27/09/2001
Maria Joba,Fernández,35001014,25/09/2001
Raul Romualdo,Navia,35001015,01/05/2002
Agustina Clementina,Mejia,35001016,25/07/2003
Pablo Eustacio,Rueda,35001017,02/06/2000
Maida Ester,Bolívar,35001018,09/07/2003
Mario Heberto,Suarique,35001019,26/01/2001
Teresa Aida Luz,Novoa,35001020,10/08/1999
Maria Zaida,Navia,35001021,22/11/2001
Marisa Susana,Coral,35001022,21/10/2002
Aristides Simon,Ruiz,35001023,03/10/2000
Leticia Avelina,Lanao,35001024,12/04/2001
Elvira Dorlisa,Tarquino,35001025,28/01/1998
Ester Sonia,Castiblanco,35001026,05/10/1999
Pierina Juana,Sierra,35001027,06/10/2001
Marta Rosa Elena,Garcia,35001028,23/10/2002
Eugenia Florentina,Diaz,35001029,20/03/2000
Liliana Victoria,Garcia,35001030,05/03/2000
Ester Maria Elsa,Guerrero,35001031,26/08/2003
Ana Nelida,Rodríguez,35001032,19/10/1999
Rene Lujan,Guerrero,35001033,15/12/2000
Renzo Anibal,Jimenez,35001034,01/04/2000
Mario Emiliano,Dueñas,35001035,01/08/2001
Argentina Tomasa del Valle,Ortega,35001036,03/02/2000
Silvana Beatriz,Romero,35001037,23/06/2001
Horacio Eenrique,Rocha,35001038,09/12/2002
Sabina Indamira,Muñoz,35001039,13/04/2003
Edisideria,Aristizabal,35001040,25/08/2003
Jesus Regina,Mejia,35001041,02/05/2000
Gustavo Manuel,Garcia,35001042,19/06/2000
Eligio Natalio,Castaño,35001043,26/05/1998
Marina Azucena,Sánchez,35001044,24/02/1999
Simeon Benito,Romero,35001045,28/02/2001
Pedro Filiberto,Barjuch,35001046,04/01/1998
Avelino Luis,Cruz,35001047,28/03/1998
Maria Venus,Forero,35001048,08/02/2002
Carmen Benito,Garcia,35001049,09/08/1999
